PaperID,TraditionalLabel,TraditionalConfidence,AuditLabel,MismatchFlag,AuditRationale,EvidenceSentences
40850094,supportive,0.999986,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Hepatotoxicity inducer acetaminophen resulted in significant cell death and downregulated CYP3A4 expression, sensitive only to CYP3A4-positive cells but not to CYP3A4-negative cells."
18333862,supportive,0.999986,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","AIMS: To assess the effect of maraviroc on the pharmacokinetics of midazolam, a sensitive probe CYP3A4 substrate; lamivudine/zidovudine, a combination of nucleoside reverse transcriptase inhibitors (NRTIs); and ethinyloestradiol/levonorgestrel, a combination oral contraceptive."
24895078,supportive,0.999986,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive",PBPK modeling showed that prednisone does not cause significant effects on the exposure of sensitive CYP3A4 substrates in vivo at therapeutic doses.
28400237,neutral,0.999933,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral",The hepatotoxic potential of tacrine derivatives was evaluated using recombinant cytochrome (CYP) P450 CYP1A2 and CYP3A4 enzymes.
39366029,supportive,0.997951,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","In addition, the metabolism of imatinib was decreased to varied degrees by ketoconazole, itraconazole, and fluconazole in CYP3A4.1 and CYP3A4.18."
39730940,neutral,0.999856,unclear,0,No evidence sentence available.,
28949811,opposing,1.000000,unclear,0,No directional cues detected in evidence.,"CONCLUSIONS: Maternal clearance of progesterone by hepatic CYP450's is driven primarily by CYP3A4, with limited contributions from CYP3A5 and CYP3A7."
33262574,neutral,0.999990,unclear,0,No evidence sentence available.,
35153825,neutral,0.999991,unclear,0,No evidence sentence available.,
36214883,neutral,0.999856,unclear,0,No evidence sentence available.,
38108307,neutral,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"Clozapine is an effective atypical antipsychotic indicated for treatment-resistant schizophrenia, but is under-prescribed due to the risk of severe adverse drug reactions such as myocarditis.A mechanistic understanding of clozapine cardiotoxicity remains elusive.This study aimed to investigate the contribution of selected CYP isoforms to cycling between clozapine and its major circulating metabolites, N-desmethylclozapine and clozapine-N-oxide, with the potential for reactive species production.CYP supersome™-based in vitro techniques were utilised to quantify specific enzyme activity associated with clozapine, clozapine-N-oxide and N-desmethylclozapine metabolism.The formation of reactive species within each incubation were quantified, and known intermediates detected.CYP3A4 predominately catalysed clozapine-N-oxide formation from clozapine and was associated with concentration-dependent reactive species production, whereas isoforms favouring the N-desmethylclozapine pathway (CYP2C19 and CYP1A2) did not produce reactive species.Extrahepatic isoforms CYP2J2 and CYP1B1 were also associated with the formation of clozapine-N-oxide and N-desmethylclozapine but did not favour one metabolic pathway over another.Unique to this investigation is that various CYP isoforms catalyse clozapine-N-oxide reduction to clozapine.This process was associated with the concentration-dependent formation of reactive species with CYP3A4, CYP1B1 and CYP1A1 that did not correlate with known reactive intermediates, implicating metabolite cycling and reactive oxygen species in the mechanism of clozapine-induced toxicity. || Clozapine is an effective atypical antipsychotic indicated for treatment-resistant schizophrenia, but is under-prescribed due to the risk of severe adverse drug reactions such as myocarditis.A mechanistic understanding of clozapine cardiotoxicity remains elusive.This study aimed to investigate the contribution of selected CYP isoforms to cycling between clozapine and its major circulating metabolites, N-desmethylclozapine and clozapine-N-oxide, with the potential for reactive species production.CYP supersome™-based in vitro techniques were utilised to quantify specific enzyme activity associated with clozapine, clozapine-N-oxide and N-desmethylclozapine metabolism.The formation of reactive species within each incubation were quantified, and known intermediates detected.CYP3A4 predominately catalysed clozapine-N-oxide formation from clozapine and was associated with concentration-dependent reactive species production, whereas isoforms favouring the N-desmethylclozapine pathway (CYP2C19 and CYP1A2) did not produce reactive species.Extrahepatic isoforms CYP2J2 and CYP1B1 were also associated with the formation of clozapine-N-oxide and N-desmethylclozapine but did not favour one metabolic pathway over another.Unique to this investigation is that various CYP isoforms catalyse clozapine-N-oxide reduction to clozapine.This process was associated with the concentration-dependent formation of reactive species with CYP3A4, CYP1B1 and CYP1A1 that did not correlate with known reactive intermediates, implicating metabolite cycling and reactive oxygen species in the mechanism of clozapine-induced toxicity. || Clozapine is an effective atypical antipsychotic indicated for treatment-resistant schizophrenia, but is under-prescribed due to the risk of severe adverse drug reactions such as myocarditis.A mechanistic understanding of clozapine cardiotoxicity remains elusive.This study aimed to investigate the contribution of selected CYP isoforms to cycling between clozapine and its major circulating metabolites, N-desmethylclozapine and clozapine-N-oxide, with the potential for reactive species production.CYP supersome™-based in vitro techniques were utilised to quantify specific enzyme activity associated with clozapine, clozapine-N-oxide and N-desmethylclozapine metabolism.The formation of reactive species within each incubation were quantified, and known intermediates detected.CYP3A4 predominately catalysed clozapine-N-oxide formation from clozapine and was associated with concentration-dependent reactive species production, whereas isoforms favouring the N-desmethylclozapine pathway (CYP2C19 and CYP1A2) did not produce reactive species.Extrahepatic isoforms CYP2J2 and CYP1B1 were also associated with the formation of clozapine-N-oxide and N-desmethylclozapine but did not favour one metabolic pathway over another.Unique to this investigation is that various CYP isoforms catalyse clozapine-N-oxide reduction to clozapine.This process was associated with the concentration-dependent formation of reactive species with CYP3A4, CYP1B1 and CYP1A1 that did not correlate with known reactive intermediates, implicating metabolite cycling and reactive oxygen species in the mechanism of clozapine-induced toxicity."
40198781,opposing,0.999982,unclear,0,No evidence sentence available.,
33277605,neutral,0.812916,neutral,0,"supportive=0, opposing=1, neutral=2; dominant=neutral","Many of the side-effects are associated with pharmacokinetic variations; therefore, the expression of major clozapine-metabolizing enzymes (CYP1A2, CYP3A4) in patients may predict development of adverse effects. || Many of the side-effects are associated with pharmacokinetic variations; therefore, the expression of major clozapine-metabolizing enzymes (CYP1A2, CYP3A4) in patients may predict development of adverse effects. || In patients with schizophrenia (N = 96), development of clozapine concentration-dependent metabolic side-effects was found to be associated with pharmacokinetic variability related to CYP3A4 but not to CYP1A2 expression. || In low CYP3A4 expressers, significant correlation was detected between fasting glucose level and clozapine concentration; moreover, the incidence of abnormal glucose level was associated with exaggerated clozapine concentrations (> 600 ng/ml)."
17180388,neutral,0.723655,supportive,1,"supportive=1, opposing=0, neutral=0; dominant=supportive",CONCLUSION: The results indicate that hydroxyurea does not interact with imatinib by inhibition of Pgp and BCRP mediated transport or by CYP3A4 mediated metabolism of imatinib.
39334333,supportive,0.998644,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","CONCLUSION: Sri Lankans exhibit higher frequencies in variants reducing methotrexate efficacy (SLC19A1), increasing azathioprine myelotoxicity (NUDT15), and lower frequencies in variants linked to increased azathioprine toxicity (TPMT*3B, TPMT*3C), reduced tacrolimus efficacy (CYP3A4*18), and methotrexate toxicity risk (MTHFR)."
33050924,opposing,1.000000,opposing,0,"supportive=0, opposing=1, neutral=0; dominant=opposing","Exclusion criteria are: Inability to make an informed decision to participate (e.g.: dementia, guardianship); Rockwood Clinical Frailty Scale ≥7; Long QT syndrome; QTc interval > 500 ms; Heart rate <50/min; Kalaemia >5.5 mmol/L or <3.5 mmol/L; Ongoing treatment with piperaquine, halofantrine, dasatinib, nilotinib, hydroxyzine, domperidone, citalopram, escitalopram, potent inhibitors or inducers of cytochrome P450 CYP3A4 isoenzyme, repaglinide, azathioprine, 6-mercaptopurine, theophylline, pyrazinamide, warfarin; Known hypersensitivity to any of the trial drugs or to chloroquine and other 4-aminoquinolines, amodiaquine, mefloquine, glafenine, floctafenine, antrafenine, ARB; Hepatic porphyria; Liver failure (Child-Pugh stage ≥B); Stage 4 or 5 chronic kidney disease (GFR <30 mL/min/1.73 m²); Dialysis; Hypersentivity to lactose; Lactase deficiency; Abnormalities in galactose metabolism; Malabsorption syndrome; Glucose-6-phosphate dehydrogenase deficiency; Symptomatic hyperuricemia; Ileus; Colitis; Enterocolitis; Chronic hepatitis B virus disease."
12642463,supportive,0.999622,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Preincubation of CYP3A4 with chlorpyrifos, but not chlorpyrifos-oxon, resulted in 98% inhibition of TST metabolism."
20709133,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","Chlorpyrifos metabolism by individual human liver microsomes was significantly correlated with CYP2B6, CYP2C19 and CYP3A4 related activity. || CPO formation was best correlated with CYP2B6 related activity at low (20 μM) chlorpyrifos concentrations while CYP3A4 related activity was best correlated with CPO formation at high concentrations (100 μM) of chlorpyrifos. || TCP production was best correlated with CYP3A4 activity at all substrate concentrations of chlorpyrifos."
30326853,neutral,0.999988,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","CONCLUSIONS: Our study showed that concomitant use of CYP3A4 inducers and H2-antagonist/PPI, liver metastasis, and age ≥ 65 were associated with erlotinib-induced hepatotoxicity."
18000659,opposing,0.913586,unclear,0,Conflicting cues with no dominant stance signal.,"A drug-drug interaction study was therefore conducted for erlotinib and a potent CYP3A4 inhibitor, ketoconazole, in healthy male volunteers to evaluate the impact of CYP3A4 inhibition on erlotinib exposure."
37542618,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","CONCLUSION: The CYP3A4 polymorphisms (rs2242480, rs2246709, and rs3735451) and CYP3A5 rs776746 were associated with variations in rivaroxaban PK/PD."
27695181,opposing,0.999928,neutral,1,"supportive=0, opposing=0, neutral=1; dominant=neutral","A review of the patient's medications revealed a total of seven agents known to be metabolized through cytochrome P450 3A4 (CYP3A4), the major pathway for rivaroxaban metabolism."
36820238,supportive,0.999622,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Based on these data and evidence from physiologically based pharmacokinetic modelling, amiodarone and dronedarone are expected to have similar effects on rivaroxaban exposure resulting from P-glycoprotein and CYP3A4 inhibition."
